ID,MeterID,VoltagephaseA,VoltagephaseB,VoltagephaseC,CurrentphaseA,CurrentphaseB,CurrentphaseC,Powerfactortotal,Totalactivepower,Totalreactivepower,Totalkilowatthour,ReverseTotalkilowatthour,Totalkilovarhour,ReverseTotalkilovarhour,StartReadingTime,EndReadingTime,UserName,TimeStamp,MeterName
798288,89,0,32856,32826,183,192,189,0.954,10080,3420,210027667.5,0,82173780,0,16/10/2020 10:35 PM,16/10/2020 10:36 PM,System Automatic,16/10/2020 10:36 PM,???? ??? ??????
798315,89,0,32811,32820,183,192,189,0.945,10170,3510,210030390,0,82174713.75,0,16/10/2020 10:51 PM,16/10/2020 10:52 PM,System Automatic,16/10/2020 10:52 PM,???? ??? ??????
798316,89,0,32823,32832,180,189,186,0.954,9900,3420,210032685,0,82175506.88,0,16/10/2020 11:05 PM,16/10/2020 11:06 PM,System Automatic,16/10/2020 11:06 PM,???? ??? ??????
798381,89,0,33000,33021,177,183,180,0.946,9720,3330,210037635,0,82177211.25,0,16/10/2020 11:35 PM,16/10/2020 11:36 PM,System Automatic,16/10/2020 11:36 PM,???? ??? ??????
798397,89,0,32595,32646,174,183,180,0.94,9630,3240,210040020,0,82178066.25,0,16/10/2020 11:50 PM,16/10/2020 11:51 PM,System Automatic,16/10/2020 11:51 PM,???? ??? ??????
798410,89,0,33183,33183,162,171,168,0.95,9090,3240,210042585,0,82178966.25,0,17/10/2020 12:05 AM,17/10/2020 12:07 AM,System Automatic,17/10/2020 12:07 AM,???? ??? ??????
798463,89,0,33294,33291,159,168,165,0.945,8910,3240,210047760,0,82180833.75,0,17/10/2020 12:40 AM,17/10/2020 12:41 AM,System Automatic,17/10/2020 12:42 AM,???? ??? ??????
798469,89,0,33693,33657,144,150,150,0.927,8010,3240,210057345,0,82184625,0,17/10/2020 1:50 AM,17/10/2020 1:51 AM,System Automatic,17/10/2020 1:51 AM,???? ??? ??????
798487,89,0,33735,33708,144,147,147,0.93,7830,3240,210059302.5,0,82185423.75,0,17/10/2020 2:05 AM,17/10/2020 2:06 AM,System Automatic,17/10/2020 2:06 AM,???? ??? ??????
798544,89,0,33870,33825,138,141,141,0.932,7560,3240,210063195,0,82187071.88,0,17/10/2020 2:35 AM,17/10/2020 2:36 AM,System Automatic,17/10/2020 2:36 AM,???? ??? ??????
798559,89,0,33729,33687,135,138,138,0.936,7470,2970,210064995,0,82187836.88,0,17/10/2020 2:50 AM,17/10/2020 2:51 AM,System Automatic,17/10/2020 2:51 AM,???? ??? ??????
798574,89,0,33828,33771,132,135,138,0.929,7290,3060,210066862.5,0,82188601.88,0,17/10/2020 3:05 AM,17/10/2020 3:06 AM,System Automatic,17/10/2020 3:06 AM,???? ??? ??????
798644,89,0,33828,33810,132,138,138,0.928,7290,3060,210072420,0,82190941.88,0,17/10/2020 3:50 AM,17/10/2020 3:51 AM,System Automatic,17/10/2020 3:51 AM,???? ??? ??????
798658,89,0,33849,33798,132,135,138,0.93,7290,3060,210074242.5,0,82191723.75,0,17/10/2020 4:05 AM,17/10/2020 4:06 AM,System Automatic,17/10/2020 4:06 AM,???? ??? ??????
798718,89,0,33840,33783,132,135,135,0.925,7200,3060,210077865,0,82193293.13,0,17/10/2020 4:35 AM,17/10/2020 4:36 AM,System Automatic,17/10/2020 4:36 AM,???? ??? ??????
798731,89,0,33927,33909,126,129,129,0.922,6840,3060,210079620,0,82194058.13,0,17/10/2020 4:50 AM,17/10/2020 4:51 AM,System Automatic,17/10/2020 4:51 AM,???? ??? ??????
798746,89,0,33942,33897,126,129,129,0.92,6840,2970,210081352.5,0,82194823.13,0,17/10/2020 5:05 AM,17/10/2020 5:06 AM,System Automatic,17/10/2020 5:06 AM,???? ??? ??????
798807,89,0,33930,33924,126,126,129,0.917,6750,3060,210084795,0,82196358.75,0,17/10/2020 5:35 AM,17/10/2020 5:36 AM,System Automatic,17/10/2020 5:36 AM,???? ??? ??????
798820,89,0,33954,33927,126,129,126,0.915,6750,3150,210086460,0,82197146.25,0,17/10/2020 5:50 AM,17/10/2020 5:51 AM,System Automatic,17/10/2020 5:51 AM,???? ??? ??????
798834,89,0,33843,33822,132,135,135,0.926,7110,3150,210088215,0,82197933.75,0,17/10/2020 6:05 AM,17/10/2020 6:06 AM,System Automatic,17/10/2020 6:06 AM,???? ??? ??????
798896,89,0,33387,33378,141,144,144,0.926,7560,3240,210092017.5,0,82199553.75,0,17/10/2020 6:35 AM,17/10/2020 6:36 AM,System Automatic,17/10/2020 6:36 AM,???? ??? ??????
798911,89,0,33318,33282,147,153,153,0.928,8010,3240,210094042.5,0,82200375,0,17/10/2020 6:50 AM,17/10/2020 6:51 AM,System Automatic,17/10/2020 6:51 AM,???? ??? ??????
798923,89,0,33321,33324,144,147,147,0.931,7830,3150,210096000,0,82201173.75,0,17/10/2020 7:05 AM,17/10/2020 7:06 AM,System Automatic,17/10/2020 7:06 AM,???? ??? ??????
798983,89,0,33243,33198,156,162,159,0.929,8460,3600,210100185,0,82202906.25,0,17/10/2020 7:35 AM,17/10/2020 7:36 AM,System Automatic,17/10/2020 7:36 AM,???? ??? ??????
798998,89,0,33024,32985,162,168,165,0.929,8730,3690,210102412.5,0,82203856.88,0,17/10/2020 7:50 AM,17/10/2020 7:51 AM,System Automatic,17/10/2020 7:51 AM,???? ??? ??????
799011,89,0,32991,32940,162,165,165,0.918,8640,3690,210104505,0,82204768.13,0,17/10/2020 8:05 AM,17/10/2020 8:06 AM,System Automatic,17/10/2020 8:06 AM,???? ??? ??????
799070,89,0,33006,32970,171,180,177,0.925,9180,4050,210109005,0,82206675,0,17/10/2020 8:35 AM,17/10/2020 8:36 AM,System Automatic,17/10/2020 8:36 AM,???? ??? ??????
799087,89,0,32874,32832,177,183,183,0.919,9450,4140,210111322.5,0,82207721.25,0,17/10/2020 8:50 AM,17/10/2020 8:51 AM,System Automatic,17/10/2020 8:51 AM,???? ??? ??????
799099,89,0,32937,32946,174,180,174,0.916,9090,4050,210112155,0,82208098.13,0,17/10/2020 8:55 AM,17/10/2020 8:56 AM,Manual System Main Screen Gauge for All Meters,17/10/2020 8:56 AM,???? ??? ??????
799119,89,0,32820,32748,177,183,180,0.915,9360,4140,210113685,0,82208778.75,0,17/10/2020 9:05 AM,17/10/2020 9:06 AM,System Automatic,17/10/2020 9:06 AM,???? ??? ??????
799175,89,0,32781,32727,174,180,180,0.916,9270,4230,210118320,0,82210831.88,0,17/10/2020 9:35 AM,17/10/2020 9:36 AM,System Automatic,17/10/2020 9:36 AM,???? ??? ??????
799190,89,0,32592,32556,180,186,183,0.913,9450,4230,210120682.5,0,82211895,0,17/10/2020 9:50 AM,17/10/2020 9:51 AM,System Automatic,17/10/2020 9:51 AM,???? ??? ??????
799206,89,0,32493,32460,186,195,192,0.917,9810,4320,210123045,0,82212958.13,0,17/10/2020 10:05 AM,17/10/2020 10:06 AM,System Automatic,17/10/2020 10:06 AM,???? ??? ??????
799263,89,0,32688,32619,186,192,192,0.917,9810,4320,210127860,0,82215123.75,0,17/10/2020 10:35 AM,17/10/2020 10:36 AM,System Automatic,17/10/2020 10:36 AM,???? ??? ??????
799281,89,0,32985,32970,189,195,189,0.919,9810,4500,210130335,0,82216243.13,0,17/10/2020 10:50 AM,17/10/2020 10:51 AM,System Automatic,17/10/2020 10:51 AM,???? ??? ??????
799293,89,0,33066,33057,183,189,186,0.914,9630,4500,210132022.5,0,82217013.75,0,17/10/2020 11:00 AM,17/10/2020 11:01 AM,Manual System Main Screen Gauge,17/10/2020 11:01 AM,???? ??? ??????
799299,89,0,33078,33039,183,189,186,0.911,9720,4410,210132765,0,82217368.13,0,17/10/2020 11:05 AM,17/10/2020 11:06 AM,System Automatic,17/10/2020 11:06 AM,???? ??? ??????
799360,89,0,32967,32871,183,192,189,0.914,9720,4410,210137692.5,0,82219635,0,17/10/2020 11:35 AM,17/10/2020 11:36 AM,System Automatic,17/10/2020 11:36 AM,???? ??? ??????
799375,89,0,33276,33210,171,180,177,0.907,9180,4230,210140055,0,82220731.88,0,17/10/2020 11:50 AM,17/10/2020 11:51 AM,System Automatic,17/10/2020 11:51 AM,???? ??? ??????
799391,89,0,33102,33027,177,186,183,0.919,9540,4230,210142395,0,82221795,0,17/10/2020 12:05 PM,17/10/2020 12:06 PM,System Automatic,17/10/2020 12:06 PM,???? ??? ??????
799452,89,0,33072,32985,177,189,186,0.929,9630,4140,210147210,0,82223898.75,0,17/10/2020 12:35 PM,17/10/2020 12:36 PM,System Automatic,17/10/2020 12:36 PM,???? ??? ??????
799473,89,0,33033,32964,180,189,186,0.924,9810,4140,210149662.5,0,82224945,0,17/10/2020 12:50 PM,17/10/2020 12:51 PM,System Automatic,17/10/2020 12:51 PM,???? ??? ??????
799500,89,0,32868,32802,186,195,192,0.921,9990,4230,210152340,0,82226115,0,17/10/2020 1:06 PM,17/10/2020 1:07 PM,System Automatic,17/10/2020 1:07 PM,???? ??? ??????
799547,89,0,32832,32862,183,192,189,0.922,9810,4320,210156975,0,82228156.88,0,17/10/2020 1:35 PM,17/10/2020 1:36 PM,System Automatic,17/10/2020 1:36 PM,???? ??? ??????
799570,89,0,32805,32691,186,195,195,0.929,9990,4230,210159697.5,0,82229321.25,0,17/10/2020 1:51 PM,17/10/2020 1:52 PM,System Automatic,17/10/2020 1:52 PM,???? ??? ??????
799576,89,0,32742,32730,189,198,195,0.931,10170,4230,210161947.5,0,82230300,0,17/10/2020 2:05 PM,17/10/2020 2:06 PM,System Automatic,17/10/2020 2:06 PM,???? ??? ??????
799637,89,0,32502,32439,201,210,207,0.93,10710,4230,210167145,0,82232471.25,0,17/10/2020 2:35 PM,17/10/2020 2:36 PM,System Automatic,17/10/2020 2:36 PM,???? ??? ??????
799648,89,0,32673,32589,192,204,201,0.928,10350,4230,210169822.5,0,82233528.75,0,17/10/2020 2:50 PM,17/10/2020 2:51 PM,System Automatic,17/10/2020 2:51 PM,???? ??? ??????
799663,89,0,32421,32400,201,216,210,0.932,10980,4320,210172500,0,82234608.75,0,17/10/2020 3:05 PM,17/10/2020 3:06 PM,System Automatic,17/10/2020 3:06 PM,???? ??? ??????
799715,89,0,32877,32835,186,195,195,0.936,10170,3960,210177765,0,82236718.13,0,17/10/2020 3:35 PM,17/10/2020 3:36 PM,System Automatic,17/10/2020 3:36 PM,???? ??? ??????
799731,89,0,32994,32925,183,192,192,0.94,9990,3960,210180330,0,82237713.75,0,17/10/2020 3:50 PM,17/10/2020 3:51 PM,System Automatic,17/10/2020 3:51 PM,???? ??? ??????
799747,89,0,33189,33108,174,186,183,0.936,9720,3780,210182827.5,0,82238686.88,0,17/10/2020 4:05 PM,17/10/2020 4:06 PM,System Automatic,17/10/2020 4:06 PM,???? ??? ??????
799813,89,0,32973,32946,186,198,195,0.943,10350,3780,210188497.5,0,82240801.88,0,17/10/2020 4:37 PM,17/10/2020 4:39 PM,System Automatic,17/10/2020 4:39 PM,???? ??? ??????
799818,89,0,32865,32838,189,201,198,0.948,10530,3780,210190680,0,82241606.25,0,17/10/2020 4:50 PM,17/10/2020 4:52 PM,System Automatic,17/10/2020 4:52 PM,???? ??? ??????
799825,89,0,32925,32916,189,201,195,0.949,10530,3780,210193200,0,82242528.75,0,17/10/2020 5:05 PM,17/10/2020 5:06 PM,System Automatic,17/10/2020 5:06 PM,???? ??? ??????
799882,89,0,32955,32973,192,201,195,0.937,10530,3870,210198420,0,82244458.13,0,17/10/2020 5:35 PM,17/10/2020 5:36 PM,System Automatic,17/10/2020 5:36 PM,???? ??? ??????
799895,89,0,32823,32832,195,207,201,0.944,10710,3960,210201075,0,82245448.13,0,17/10/2020 5:50 PM,17/10/2020 5:51 PM,System Automatic,17/10/2020 5:51 PM,???? ??? ??????
799917,89,0,32565,32619,201,210,207,0.944,10980,3960,210203955,0,82246511.25,0,17/10/2020 6:05 PM,17/10/2020 6:07 PM,System Automatic,17/10/2020 6:07 PM,???? ??? ??????
799970,89,0,32232,32244,216,228,222,0.949,11700,3870,210209557.5,0,82248463.13,0,17/10/2020 6:35 PM,17/10/2020 6:36 PM,System Automatic,17/10/2020 6:36 PM,???? ??? ??????
799979,89,0,32286,32313,213,222,219,0.949,11610,3870,210212482.5,0,82249436.25,0,17/10/2020 6:50 PM,17/10/2020 6:51 PM,System Automatic,17/10/2020 6:51 PM,???? ??? ??????
799995,89,0,32325,32346,213,222,219,0.949,11520,3870,210215520,0,82250471.25,0,17/10/2020 7:05 PM,17/10/2020 7:07 PM,System Automatic,17/10/2020 7:07 PM,???? ??? ??????
800046,89,0,32517,32496,204,216,213,0.949,11340,3870,210221077.5,0,82252361.25,0,17/10/2020 7:35 PM,17/10/2020 7:36 PM,System Automatic,17/10/2020 7:36 PM,???? ??? ??????
800060,89,0,32421,32418,207,219,213,0.949,11430,3870,210223935,0,82253340,0,17/10/2020 7:50 PM,17/10/2020 7:51 PM,System Automatic,17/10/2020 7:51 PM,???? ??? ??????
800079,89,0,32463,32460,210,219,216,0.952,11430,3780,210226927.5,0,82254358.13,0,17/10/2020 8:06 PM,17/10/2020 8:07 PM,System Automatic,17/10/2020 8:07 PM,???? ??? ??????
800120,89,0,32685,32604,204,213,210,0.95,11250,3870,210232485,0,82256236.88,0,17/10/2020 8:35 PM,17/10/2020 8:36 PM,System Automatic,17/10/2020 8:36 PM,???? ??? ??????
800133,89,0,32685,32637,204,213,210,0.953,11250,3780,210235275,0,82257198.75,0,17/10/2020 8:50 PM,17/10/2020 8:51 PM,System Automatic,17/10/2020 8:51 PM,???? ??? ??????
800147,89,0,32793,32775,198,207,204,0.953,10980,3690,210238065,0,82258143.75,0,17/10/2020 9:05 PM,17/10/2020 9:06 PM,System Automatic,17/10/2020 9:06 PM,???? ??? ??????
800195,89,0,32901,32937,195,204,201,0.945,10890,3690,210243577.5,0,82260016.88,0,17/10/2020 9:35 PM,17/10/2020 9:36 PM,System Automatic,17/10/2020 9:36 PM,???? ??? ??????
800209,89,0,32973,32976,195,204,201,0.956,10800,3690,210246277.5,0,82260933.75,0,17/10/2020 9:50 PM,17/10/2020 9:51 PM,System Automatic,17/10/2020 9:51 PM,???? ??? ??????
800222,89,0,33015,33006,195,204,198,0.949,10710,3690,210249000,0,82261861.88,0,17/10/2020 10:05 PM,17/10/2020 10:06 PM,System Automatic,17/10/2020 10:06 PM,???? ??? ??????
800279,89,0,33051,33027,183,192,189,0.957,10260,3420,210254490,0,82263735,0,17/10/2020 10:35 PM,17/10/2020 10:38 PM,System Automatic,17/10/2020 10:38 PM,???? ??? ??????
800286,89,0,32931,32976,186,192,189,0.95,10260,3420,210256785,0,82264528.13,0,17/10/2020 10:50 PM,17/10/2020 10:51 PM,System Automatic,17/10/2020 10:51 PM,???? ??? ??????
800299,89,0,32928,32952,183,192,189,0.953,10170,3420,210259372.5,0,82265400,0,17/10/2020 11:05 PM,17/10/2020 11:06 PM,System Automatic,17/10/2020 11:06 PM,???? ??? ??????
800347,89,0,33063,33042,180,186,183,0.953,9900,3420,210264367.5,0,82267126.88,0,17/10/2020 11:35 PM,17/10/2020 11:36 PM,System Automatic,17/10/2020 11:36 PM,???? ??? ??????
800359,89,0,33141,33168,174,180,180,0.941,9630,3420,210266820,0,82267993.13,0,17/10/2020 11:50 PM,17/10/2020 11:51 PM,System Automatic,17/10/2020 11:51 PM,???? ??? ??????
800374,89,0,33213,33216,171,177,177,0.954,9540,3330,210269250,0,82268853.75,0,18/10/2020 12:05 AM,18/10/2020 12:06 AM,System Automatic,18/10/2020 12:06 AM,???? ??? ??????
800384,89,0,33345,33324,168,177,174,0.939,9360,3420,210273952.5,0,82270558.13,0,18/10/2020 12:35 AM,18/10/2020 12:36 AM,System Automatic,18/10/2020 12:36 AM,???? ??? ??????
800397,89,0,33576,33564,153,156,156,0.934,8370,3330,210285157.5,0,82274771.25,0,18/10/2020 1:50 AM,18/10/2020 1:52 AM,System Automatic,18/10/2020 1:52 AM,???? ??? ??????
800410,89,0,33561,33552,156,159,159,0.933,8550,3330,210287205,0,82275586.88,0,18/10/2020 2:05 AM,18/10/2020 2:06 AM,System Automatic,18/10/2020 2:06 AM,???? ??? ??????
800454,89,0,33603,33591,150,156,156,0.933,8280,3240,210291525,0,82277308.13,0,18/10/2020 2:35 AM,18/10/2020 2:37 AM,System Automatic,18/10/2020 2:37 AM,???? ??? ??????
800467,89,0,33618,33618,153,156,156,0.938,8370,3330,210293527.5,0,82278101.25,0,18/10/2020 2:50 AM,18/10/2020 2:51 AM,System Automatic,18/10/2020 2:51 AM,???? ??? ??????
800482,89,0,33696,33684,150,153,153,0.934,8190,3240,210295597.5,0,82278928.13,0,18/10/2020 3:05 AM,18/10/2020 3:06 AM,System Automatic,18/10/2020 3:06 AM,???? ??? ??????
800524,89,0,33735,33660,150,153,153,0.937,8190,3330,210299692.5,0,82280598.75,0,18/10/2020 3:35 AM,18/10/2020 3:36 AM,System Automatic,18/10/2020 3:36 AM,???? ??? ??????
800550,89,0,33732,33717,147,153,153,0.924,8100,3420,210301830,0,82281493.13,0,18/10/2020 3:50 AM,18/10/2020 3:52 AM,System Automatic,18/10/2020 3:52 AM,???? ??? ??????
800552,89,0,33720,33681,147,153,153,0.926,8190,3330,210303877.5,0,82282353.75,0,18/10/2020 4:06 AM,18/10/2020 4:07 AM,System Automatic,18/10/2020 4:07 AM,???? ??? ??????
800588,89,0,33825,33810,144,147,147,0.931,7920,3330,210307905,0,82284046.88,0,18/10/2020 4:36 AM,18/10/2020 4:37 AM,System Automatic,18/10/2020 4:37 AM,???? ??? ??????
800592,89,0,33765,33744,147,150,150,0.931,8010,3330,210309750,0,82284828.75,0,18/10/2020 4:50 AM,18/10/2020 4:51 AM,System Automatic,18/10/2020 4:51 AM,???? ??? ??????
800606,89,0,33846,33807,141,147,144,0.921,7740,3330,210311707.5,0,82285666.88,0,18/10/2020 5:05 AM,18/10/2020 5:06 AM,System Automatic,18/10/2020 5:06 AM,???? ??? ??????
800651,89,0,33750,33723,147,150,150,0.929,8100,3330,210315667.5,0,82287360,0,18/10/2020 5:35 AM,18/10/2020 5:36 AM,System Automatic,18/10/2020 5:36 AM,???? ??? ??????
800665,89,0,33726,33702,147,150,150,0.937,8010,3330,210317692.5,0,82288198.13,0,18/10/2020 5:50 AM,18/10/2020 5:51 AM,System Automatic,18/10/2020 5:51 AM,???? ??? ??????
800682,89,0,33846,33813,120,123,123,0.921,6480,2970,210322935,0,82290538.13,0,18/10/2020 6:35 AM,18/10/2020 6:36 AM,System Automatic,18/10/2020 6:36 AM,???? ??? ??????
800695,89,0,33882,33864,129,132,132,0.919,7020,3150,210324645,0,82291303.13,0,18/10/2020 6:50 AM,18/10/2020 6:51 AM,System Automatic,18/10/2020 6:51 AM,???? ??? ??????
800709,89,0,33483,33450,132,135,135,0.92,7110,3150,210326400,0,82292101.88,0,18/10/2020 7:05 AM,18/10/2020 7:06 AM,System Automatic,18/10/2020 7:06 AM,???? ??? ??????
800745,89,0,33129,33084,141,144,144,0.916,7380,3420,210329887.5,0,82293761.25,0,18/10/2020 7:35 AM,18/10/2020 7:36 AM,System Automatic,18/10/2020 7:36 AM,???? ??? ??????
800759,89,0,32862,32841,171,177,177,0.922,9180,3870,210332025,0,82294678.13,0,18/10/2020 7:50 AM,18/10/2020 7:51 AM,System Automatic,18/10/2020 7:51 AM,???? ??? ??????
800781,89,0,32457,32463,183,192,189,0.927,9720,4140,210334410,0,82295701.88,0,18/10/2020 8:05 AM,18/10/2020 8:06 AM,System Automatic,18/10/2020 8:06 AM,???? ??? ??????
800824,89,0,32406,32346,186,195,192,0.924,9900,4140,210339315,0,82297783.13,0,18/10/2020 8:35 AM,18/10/2020 8:36 AM,System Automatic,18/10/2020 8:36 AM,???? ??? ??????
800839,89,0,32457,32433,186,195,192,0.93,9900,4140,210341857.5,0,82298846.25,0,18/10/2020 8:50 AM,18/10/2020 8:51 AM,System Automatic,18/10/2020 8:51 AM,???? ??? ??????
800853,89,0,32364,32283,189,201,198,0.923,10080,4230,210344355,0,82299903.75,0,18/10/2020 9:05 AM,18/10/2020 9:06 AM,System Automatic,18/10/2020 9:06 AM,???? ??? ??????
800894,89,0,32172,32112,192,201,198,0.929,10170,4230,210349440,0,82302041.25,0,18/10/2020 9:35 AM,18/10/2020 9:36 AM,System Automatic,18/10/2020 9:36 AM,???? ??? ??????
800911,89,0,32439,32337,198,204,204,0.925,10350,4410,210352005,0,82303155,0,18/10/2020 9:50 AM,18/10/2020 9:51 AM,System Automatic,18/10/2020 9:51 AM,???? ??? ??????
800936,89,0,34578,34485,93,93,99,0.888,5040,2700,210354592.5,0,82304296.88,0,18/10/2020 10:06 AM,18/10/2020 10:07 AM,System Automatic,18/10/2020 10:07 AM,???? ??? ??????
800971,89,0,32538,32475,180,189,186,0.914,9540,4140,210358845,0,82306136.25,0,18/10/2020 10:35 AM,18/10/2020 10:36 AM,System Automatic,18/10/2020 10:36 AM,???? ??? ??????
800988,89,0,32289,32271,189,198,192,0.918,9990,4230,210361455,0,82307261.25,0,18/10/2020 10:50 AM,18/10/2020 10:52 AM,System Automatic,18/10/2020 10:52 AM,???? ??? ??????
800998,89,0,32247,32223,192,201,198,0.925,9990,4320,210363795,0,82308285,0,18/10/2020 11:05 AM,18/10/2020 11:06 AM,System Automatic,18/10/2020 11:06 AM,???? ??? ??????
801043,89,0,32010,31998,198,207,204,0.92,10440,4320,210368902.5,0,82310456.25,0,18/10/2020 11:35 AM,18/10/2020 11:36 AM,System Automatic,18/10/2020 11:36 AM,???? ??? ??????
801059,89,0,32253,32196,204,216,213,0.931,10980,4500,210371602.5,0,82311581.25,0,18/10/2020 11:50 AM,18/10/2020 11:51 AM,System Automatic,18/10/2020 11:51 AM,???? ??? ??????
801073,89,0,32439,32370,198,204,204,0.932,10530,4140,210374257.5,0,82312661.25,0,18/10/2020 12:05 PM,18/10/2020 12:06 PM,System Automatic,18/10/2020 12:06 PM,???? ??? ??????
801124,89,0,32259,32187,201,207,207,0.931,10620,4140,210379680,0,82314776.25,0,18/10/2020 12:35 PM,18/10/2020 12:36 PM,System Automatic,18/10/2020 12:36 PM,???? ??? ??????
801133,89,0,31842,31848,213,222,216,0.938,11160,4410,210382402.5,0,82315856.25,0,18/10/2020 12:50 PM,18/10/2020 12:51 PM,System Automatic,18/10/2020 12:51 PM,???? ??? ??????
801148,89,0,32460,32391,201,210,207,0.936,10710,4320,210385125,0,82316936.25,0,18/10/2020 1:05 PM,18/10/2020 1:06 PM,System Automatic,18/10/2020 1:06 PM,???? ??? ??????
801190,89,0,32448,32397,198,207,204,0.929,10620,4140,210390232.5,0,82318995,0,18/10/2020 1:34 PM,18/10/2020 1:35 PM,Manual System Main Screen Gauge,18/10/2020 1:35 PM,???? ??? ??????
801206,89,0,32463,32403,195,204,201,0.93,10440,4140,210390547.5,0,82319130,0,18/10/2020 1:36 PM,18/10/2020 1:37 PM,System Automatic,18/10/2020 1:37 PM,???? ??? ??????
801207,89,0,31791,31833,219,228,222,0.934,11520,4410,210393225,0,82320165,0,18/10/2020 1:50 PM,18/10/2020 1:51 PM,System Automatic,18/10/2020 1:51 PM,???? ??? ??????
801222,89,0,31812,31719,222,228,225,0.94,11520,4320,210396060,0,82321256.25,0,18/10/2020 2:05 PM,18/10/2020 2:06 PM,System Automatic,18/10/2020 2:06 PM,???? ??? ??????
801265,89,0,32463,32412,207,216,213,0.934,10980,4410,210401752.5,0,82323466.88,0,18/10/2020 2:35 PM,18/10/2020 2:36 PM,System Automatic,18/10/2020 2:36 PM,???? ??? ??????
801274,89,0,32322,32298,213,219,216,0.932,11250,4320,210404565,0,82324586.25,0,18/10/2020 2:50 PM,18/10/2020 2:51 PM,System Automatic,18/10/2020 2:51 PM,???? ??? ??????
801288,89,0,32616,32589,201,210,207,0.934,10890,4230,210407287.5,0,82325655,0,18/10/2020 3:05 PM,18/10/2020 3:06 PM,System Automatic,18/10/2020 3:06 PM,???? ??? ??????
801331,89,0,32463,32427,210,219,216,0.945,11340,4230,210412890,0,82327803.75,0,18/10/2020 3:35 PM,18/10/2020 3:36 PM,System Automatic,18/10/2020 3:36 PM,???? ??? ??????
801354,89,0,32499,32475,204,213,213,0.937,11070,4230,210416107.5,0,82329046.88,0,18/10/2020 3:52 PM,18/10/2020 3:53 PM,System Automatic,18/10/2020 3:53 PM,???? ??? ??????
801360,89,0,32508,32487,204,213,,,,,,,,,18/10/2020 4:05 PM,18/10/2020 4:06 PM,System Automatic,18/10/2020 4:06 PM,???? ??? ??????
801405,89,0,32550,32538,213,222,219,0.939,11430,4320,210424117.5,0,82332123.75,0,18/10/2020 4:35 PM,18/10/2020 4:36 PM,System Automatic,18/10/2020 4:36 PM,???? ??? ??????
801421,89,0,32496,32478,213,222,219,0.936,11520,4320,210426975,0,82333203.75,0,18/10/2020 4:50 PM,18/10/2020 4:51 PM,System Automatic,18/10/2020 4:51 PM,???? ??? ??????
801438,89,0,32448,32436,210,219,216,0.943,11340,4230,210429855,0,82334311.88,0,18/10/2020 5:05 PM,18/10/2020 5:06 PM,System Automatic,18/10/2020 5:06 PM,???? ??? ??????
801476,89,0,32580,32592,210,219,216,0.943,11430,4140,210435592.5,0,82336438.13,0,18/10/2020 5:35 PM,18/10/2020 5:36 PM,System Automatic,18/10/2020 5:36 PM,???? ??? ??????
801491,89,0,32604,32601,213,222,216,0.941,11430,4230,210438585,0,82337551.88,0,18/10/2020 5:51 PM,18/10/2020 5:52 PM,System Automatic,18/10/2020 5:52 PM,???? ??? ??????
801509,89,0,32373,32376,216,225,222,0.942,11610,4140,210441307.5,0,82338558.75,0,18/10/2020 6:05 PM,18/10/2020 6:06 PM,System Automatic,18/10/2020 6:06 PM,???? ??? ??????
801553,89,0,32439,32484,216,225,222,0.945,11790,4050,210447202.5,0,82340640,0,18/10/2020 6:35 PM,18/10/2020 6:36 PM,System Automatic,18/10/2020 6:36 PM,???? ??? ??????
801566,89,0,32538,32574,213,222,219,0.945,11610,4050,210450105,0,82341646.88,0,18/10/2020 6:50 PM,18/10/2020 6:51 PM,System Automatic,18/10/2020 6:51 PM,???? ??? ??????
801582,89,0,32631,32601,210,219,216,0.946,11520,3960,210452985,0,82342653.75,0,18/10/2020 7:05 PM,18/10/2020 7:06 PM,System Automatic,18/10/2020 7:06 PM,???? ??? ??????
801619,89,0,32595,32592,204,213,210,0.944,11250,3960,210458835,0,82344678.75,0,18/10/2020 7:35 PM,18/10/2020 7:36 PM,System Automatic,18/10/2020 7:36 PM,???? ??? ??????
801634,89,0,32592,32595,210,219,216,0.953,11520,3960,210461715,0,82345691.25,0,18/10/2020 7:50 PM,18/10/2020 7:51 PM,System Automatic,18/10/2020 7:51 PM,???? ??? ??????
801650,89,0,32667,32673,204,213,210,0.948,11250,3870,210464505,0,82346681.25,0,18/10/2020 8:05 PM,18/10/2020 8:06 PM,System Automatic,18/10/2020 8:06 PM,???? ??? ??????
801690,89,0,32847,32823,198,207,204,0.948,10980,3780,210470107.5,0,82348616.25,0,18/10/2020 8:35 PM,18/10/2020 8:36 PM,System Automatic,18/10/2020 8:36 PM,???? ??? ??????
801714,89,0,32865,32841,198,207,204,0.951,10890,3780,210473302.5,0,82349713.13,0,18/10/2020 8:52 PM,18/10/2020 8:53 PM,System Automatic,18/10/2020 8:53 PM,???? ??? ??????
801727,89,0,32973,32979,195,201,201,0.947,10710,3690,210475665,0,82350523.13,0,18/10/2020 9:05 PM,18/10/2020 9:06 PM,System Automatic,18/10/2020 9:06 PM,???? ??? ??????
801768,89,0,33030,33009,192,201,198,0.951,10620,3690,210481132.5,0,82352430,0,18/10/2020 9:36 PM,18/10/2020 9:37 PM,System Automatic,18/10/2020 9:37 PM,???? ??? ??????
